id,Цена
747,2325625.1116569918
962,1774684.3880773578
1105,2165047.443218611
795,4312710.597042741
390,2884618.91726999
1302,1526658.1031972729
1448,2543388.6115954705
1388,3130785.637140831
126,966265.2936265562
1605,2621785.761604514
870,2301487.1880205944
701,1227424.5446728356
1239,3903405.8962555267
1201,5350676.062986672
685,1948340.1743720304
427,2236304.1270854175
168,704317.6992594581
1181,4060199.2187237237
1428,2269592.3458817974
347,2540792.8549306896
1385,1595094.6238113213
220,1692728.8629965
125,3115632.835674815
197,1929155.0017039552
1108,2440514.7236421276
1166,3241810.2841859777
871,4365660.124637304
1544,2276323.927335959
513,2914202.33484648
1431,2616737.6343196016
194,3104060.9542697333
1401,2266094.5841315035
509,2599896.7803457025
381,4832870.82203665
361,2258421.265391417
1254,2577387.9676803425
609,949893.5491150711
349,3785422.0527683236
1067,3088019.458681222
970,3283992.088404089
1062,2319717.868869452
301,4003510.0909906924
593,4441709.700524751
1491,2194057.408417916
652,2220869.9578384925
1262,2402486.1177594103
1459,3421806.149291707
1089,1420364.9222584814
436,3450888.305061914
259,2199639.9201252423
1566,3012348.081677107
499,2134055.7052083984
943,5036703.024573838
316,2933883.470165096
1123,2052753.0148475673
1185,1428289.7195831984
158,815212.3847553618
817,1232542.130450856
1380,4365113.483473172
829,2782853.099965498
1326,2913025.9479370937
1390,3070698.646706069
1514,2642790.2357424553
1444,2798008.519309398
763,2203976.69504592
680,2896795.8541615065
337,1574188.910147028
20,4413466.590911113
413,2359556.5739623774
515,2165978.8781112283
18,4486480.403544944
1513,2062355.7177812755
544,2797599.844313709
136,3549128.838390272
93,1357391.553357033
1581,2218955.3339477777
1571,2366975.6717616282
1356,1787670.6122640502
1387,2393047.118713014
1432,2583466.341921732
1226,2392658.625753429
600,2544804.271882031
846,533724.8574981969
872,2194243.0564496033
1183,946655.3413964473
1599,4206051.278133128
1129,1071736.1565975659
1402,2681781.1746271662
1242,2345018.2880097553
890,6058605.08680843
1046,3128037.390184976
638,2609780.184586508
134,3481501.9408072866
794,2944432.2655725908
333,2535307.1297744457
1408,682716.2743547
1120,2114796.7577086072
1072,1441624.5896458197
692,1089654.5335830618
1261,3628453.472080717
1469,2131041.4450548235
510,2718876.564971449
786,2042491.4415771756
1165,2900033.2175304983
204,927589.9169376679
602,4227635.584816746
269,4158597.3684395645
1306,2766280.8052290864
551,1940740.9109818283
113,1676164.1375489049
1142,3321053.34687368
514,2996222.5794322714
1282,2825993.32717048
952,3285941.565329779
1265,2766798.241531085
1503,3152752.8100211825
1389,4083709.143773731
956,3030126.262117861
497,2830137.3303399105
589,4140345.53975505
1498,4204014.56736497
232,1580366.8241831027
1564,2606432.962608399
82,2275192.932209378
312,3003697.2722910848
1393,2552758.323297439
1222,3059884.3293117695
758,647729.3013960328
1361,1082147.128260374
1295,2302673.8425694387
659,1439763.9957561605
236,1777401.0916898027
569,2083052.0253661666
1204,2855043.2525451947
1309,3902607.8952616975
1126,2300524.020158911
743,3577947.9316227697
1360,1495794.6607229523
566,4545920.445695711
688,3965301.351908624
4,2358066.1299053915
1407,1942739.7164232526
506,6232591.552211443
1347,3785165.636044465
1308,4634470.428732531
1474,2129722.678945694
605,3795793.830962602
571,3683462.180203071
1029,2702595.9563981574
1169,2032383.5861553103
1131,2826327.4849292077
938,2175680.676761167
555,3068783.7456374094
1313,3341169.921185134
157,907921.2867797874
1249,2997563.0273590144
529,2623656.422841724
139,3874605.9052913263
1395,2552758.323297439
1396,3539479.2028422337
1050,3209156.388520347
325,2776372.835332403
995,659746.2558153495
348,3202983.589463709
738,5010447.908433905
1284,3653292.3642783184
1040,3360711.0176653825
644,2145434.622728305
1496,5072278.309555862
201,2264816.510930732
784,1523689.8941848576
346,1495978.1402327213
1480,1996015.7957906555
920,2869199.587969074
428,1269716.9517339915
334,3253680.031712776
503,3981289.001774445
1117,2400175.1141130794
698,1842795.8217700664
1320,4794542.844936164
34,2391715.417370137
1219,4235531.65471559
108,2064305.747695364
438,1602274.1501426008
247,3273550.1454736385
651,2294918.3324148264
1141,3930490.421104733
576,4977329.528700715
471,1956063.3218440842
592,3852367.940500049
162,846049.4449484814
72,4976492.378441326
293,948064.1294872854
855,2932002.6540113837
898,5840388.058192199
718,4205267.6877415385
277,3172768.0451471377
876,2840771.418602785
478,3243971.8862617463
1589,2101035.1353926416
1267,1751793.7785674296
378,2187223.552443981
1404,1390238.6402270608
53,2814071.57272812
84,3095155.0094846133
714,2190152.8802045994
669,1934596.3288509287
525,2641149.4413028266
444,2568091.3397102244
43,2779858.5399498288
857,897022.1150140893
550,3115230.7465858273
843,3518132.201884439
869,1803601.011822166
1271,2953635.1504598707
211,2215669.9328190796
1475,3264979.6030555516
1381,2148165.0902582034
276,3929995.2845135834
552,2908765.6207410246
41,5750394.97820455
487,3192037.4875291344
785,2306486.2361946534
153,890686.3102737274
1430,4123805.8147128597
1238,2195760.7765959483
418,1911941.4431637824
42,3631438.332502518
654,2243474.306291623
1260,4716654.695651658
1572,1586960.6029520165
540,3134103.5250989627
118,876216.9841549918
1478,1916487.6324681249
54,4941294.609039608
183,1690622.6409991868
746,2146494.8443572503
208,876718.0106758866
530,2406901.4354326464
853,2962494.5054174233
367,2541274.5097882915
612,3054812.879792722
192,3078049.7575275376
376,5003302.613533253
910,2445614.663062161
809,1593087.3182087988
596,3354942.855564339
338,1822722.331605155
1069,3078907.9489337746
1080,3635111.1476817466
374,2516238.400023412
1182,624885.7857219893
1487,2317971.360521769
1454,5496667.740619129
31,1178556.420757804
287,3077613.5873932727
1047,2631216.960135365
87,2261222.1134919077
1057,2579319.4835885987
1466,1696945.6087159645
1157,1918962.7630418986
1094,2172313.1168023795
1215,2728648.4481840823
575,4977329.528700715
812,2445570.2723817993
1417,2273278.04417699
404,3297247.8536457513
868,937612.6860276554
1593,3626011.088944407
156,1490131.544017721
614,3006800.889599938
1583,3857124.575804377
648,2058348.1077656616
792,823825.4131999034
1374,2484638.52887336
1537,2133788.081512915
1250,1834878.0101796128
813,2456157.9393514153
635,894678.6876873374
359,3972893.4045212865
1559,2220760.6706662085
878,1245520.3486146275
1400,3176258.829781091
1270,3597685.911192853
294,717997.5008379053
1470,2181502.4412777424
918,2744593.6236677766
518,2521644.9017292727
1351,4852820.844216416
392,1843095.380696373
166,719032.5613395981
