id,Цена
747,2312181.5999291446
962,1773588.044573594
1105,2160455.939271014
795,4312419.580130227
390,2855652.5886188
1302,1537409.8684888482
1448,2530859.7623245884
1388,3132176.8719559964
126,964539.7100683916
1605,2670561.5635007303
870,2302077.3768140227
701,1253549.744376639
1239,3876446.0275820103
1201,5364339.626704734
685,1936721.1283170395
427,2229615.349957427
168,711470.3131158296
1181,4062808.714350885
1428,2262435.010905927
347,2538863.947608568
1385,1587894.911246838
220,1695528.654726578
125,3124892.8858024217
197,1877100.1829453763
1108,2443746.668785764
1166,3207651.3944109958
871,4358414.492853319
1544,2338923.2822818644
513,2930291.476146003
1431,2633148.2657211106
194,3099228.667398924
1401,2247094.886360023
509,2605776.9238805454
381,4841419.334057555
361,2262153.8550526686
1254,2541979.0397623833
609,959486.3670012932
349,3783984.378559958
1067,3095093.5340639837
970,3277298.9465352036
1062,2312995.116275599
301,3992861.3220241237
593,4443372.171936553
1491,2264553.3229642846
652,2228541.1144050527
1262,2422335.7462136913
1459,3480894.767567642
1089,1437817.9597538337
436,3436963.8314756043
259,2190620.719246151
1566,3083327.472120473
499,2115590.7283691745
943,5027669.953871457
316,2935560.287084885
1123,2034603.103444988
1185,1452401.179756377
158,823215.8642785791
817,1236477.8692035787
1380,4352127.812479023
829,2784734.368916448
1326,2899440.8594023753
1390,3065502.5756650176
1514,2698982.2140847277
1444,2785107.576171832
763,2190849.772908848
680,2892034.4156178217
337,1589927.1707335766
20,4407319.88243749
413,2355080.383583622
515,2159526.3978782464
18,4481802.194876678
1513,2125755.0836034417
544,2754843.184193602
136,3487917.3438931797
93,1377245.1413121056
1581,2254771.457753649
1571,2429298.621151222
1356,1772818.1361015737
1387,2385104.7772823647
1432,2586803.5649020504
1226,2394849.8783975225
600,2538274.4257603846
846,550509.1577172447
872,2187972.9697569963
1183,946056.6842124052
1599,4259383.280348729
1129,1054537.1060809921
1402,2622093.834299827
1242,2344593.7264564987
890,6048486.484350912
1046,3145619.3788344916
638,2612560.3695235364
134,3460798.6663219165
