id,Цена
747,2252943.6766896993
962,1775704.0399157815
1105,2159333.6586456895
795,4367482.974708084
390,2769138.456952691
1302,1545385.601811856
1448,2531158.136880936
1388,3150859.5418723784
126,968947.5520512238
1605,2757198.6839867737
870,2303173.4797949456
701,1330465.3017860278
1239,3845486.1890541464
1201,5411779.149345497
685,1914706.4747308437
427,2215652.051108552
168,730501.9477626011
1181,4084858.7017306928
1428,2249902.489896426
347,2533875.551255647
1385,1564044.2635074127
220,1682660.017793391
125,3143889.510587625
197,1753925.7529406212
1108,2487259.350230938
1166,3114571.373489758
871,4356990.647691879
1544,2387718.132129442
513,2999654.8375241794
1431,2701864.140139157
194,3092518.101139093
1401,2218433.2773227952
509,2574270.7601488195
381,4863436.593843106
361,2259673.3681612127
1254,2414224.611001469
609,998434.831535317
349,3782524.882805459
1067,3109139.9226735067
970,3262632.7763060555
1062,2273430.323968213
301,3996107.6594319046
593,4473170.270305561
1491,2371895.3844180293
652,2243912.477974465
1262,2456979.0869296473
1459,3546478.143302871
1089,1479432.3873439021
436,3401669.857197428
259,2195603.3324952535
1566,3180397.634293562
499,2071410.498545995
943,4958763.217088491
316,2942902.200467704
1123,1999109.9290379807
1185,1497864.4222252425
158,864016.771652991
817,1243841.6926865783
1380,4276577.542712936
829,2803342.8952354807
1326,2886774.814928962
1390,3049140.7756602652
1514,2755594.0176056363
1444,2797989.9769818448
763,2180350.048724979
680,2897668.7958788555
337,1618473.3123639226
20,4403449.635381479
413,2343665.844972007
515,2133334.8877616115
18,4477200.799835606
1513,2200241.2399353497
544,2753394.4128074143
136,3383994.1371998154
93,1407643.6112901624
1581,2275831.00581605
1571,2475327.498078838
1356,1723487.1129548512
1387,2377332.7707191147
1432,2624440.662272215
1226,2405022.123590922
600,2516764.494321067
846,613030.2957447618
872,2154932.0053206105
1183,951130.3256822191
1599,4286435.175266581
1129,1026937.8503484912
1402,2456160.0007124823
1242,2355803.9530591443
890,6026863.710334433
1046,3174213.9667380657
638,2632716.0128775276
134,3448334.7668665852
794,2948260.7302102484
333,2469391.5813526735
1408,696977.0183429457
1120,2104979.8382775467
1072,1489379.3939270526
692,1116743.9979364462
1261,3588858.3458128795
1469,2266753.0671636984
510,2632595.1026892737
786,2081595.957303699
1165,2953993.3394104205
204,990481.0302879699
602,4299186.765759084
269,4224312.488008499
1306,2751332.9386829585
551,1957026.7359183468
113,1695956.0225641672
1142,3303358.2094294075
514,3003691.0525982287
1282,2881137.3912137896
952,3248167.2771520503
1265,2738485.613471668
1503,3186810.0339820497
1389,4189209.2189123407
956,2927951.9603299405
497,2750935.1596725825
589,4168155.2186211925
1498,4352209.183892036
232,1562621.9109532088
1564,2761387.1201590355
82,2297571.6593594532
312,3001190.4690211546
1393,2426265.58505854
1222,2985023.3473310173
758,685042.8493345231
1361,1123545.387237886
1295,2347794.1814069822
659,1429616.2237711735
236,1800127.3360141236
569,2059334.6962731201
1204,2781413.5702675562
1309,3866978.3856876716
1126,2216460.50502795
743,3475338.924023034
1360,1471126.2744382285
566,4493310.218854899
688,4011400.592331672
4,2379923.942921743
1407,1935705.2144587412
506,6154842.066201592
1347,3720902.7429143637
1308,4552071.056783743
1474,2281142.0748012625
605,3643248.385316072
571,3684004.427786067
1029,2654806.2923411615
1169,2096171.4783029296
1131,2773023.43891111
938,2180006.8390516676
555,2936217.191738231
1313,3203013.306614993
157,896040.2646304257
1249,2952119.602211846
529,2576380.8881890643
139,3876160.7443857156
1395,2426265.58505854
1396,3498008.0537217557
1050,3263852.239945514
325,2752231.5893221777
995,677568.8561931867
348,3195135.435530234
738,4989500.536732018
1284,3703965.996913355
1040,3432132.258454047
644,2133152.1226847917
1496,5141350.688871296
201,2266058.962287966
784,1461822.6540148072
346,1492537.6580934953
1480,2093095.7917881291
920,2815857.6079086047
428,1348081.140697563
334,3221624.062628746
503,3987846.8131184243
1117,2339117.8696834855
698,1845495.9305381346
1320,4675134.888492094
34,2205352.7785128225
1219,4256704.576216564
108,2039734.314074913
438,1662385.8366197236
247,3222951.660097908
651,2322867.563362818
1141,3832314.330531331
576,4894029.344490286
471,1994709.8223592266
592,3847261.7918448728
162,897230.2723133247
72,4905231.863206048
293,986586.7379803639
855,2943299.3937746044
898,5798013.8612996135
718,4054655.3060586564
277,3158089.951656986
876,2868440.9461056776
478,3207677.196942091
1589,2269992.4157721233
1267,1702647.5208113845
378,2197762.9322075807
1404,1246255.3896175288
53,2781023.6263476573
84,3077096.248228401
714,2159922.3742731735
669,1936705.083953388
525,2659585.6317928657
444,2581798.589522099
43,2801964.302797992
857,896146.4420092348
550,3058027.0352670997
843,3490827.501833979
869,1663329.9569298252
1271,2910603.9098236337
211,2195418.873856932
1475,3394647.171191739
1381,2105441.2959132567
276,3925715.6578742024
552,2934111.1607998237
41,5738601.971645264
487,3133872.2757961806
785,2354939.4873738475
153,893550.3768266067
1430,4197706.6119266655
1238,2160179.5277154148
418,1932182.2050389387
42,3680696.315829795
654,2254379.588549828
1260,4687949.166709023
1572,1736637.1417173818
540,3100667.5101560894
118,943635.1201884337
1478,2135797.902123833
54,4956255.415490484
183,1655607.734227579
746,2093670.8405633122
208,927854.2009904291
530,2408994.7241543885
853,2989566.7293187343
367,2339403.008438127
612,3030061.2759275697
192,3085837.0271864757
376,4928291.995168785
910,2273414.523716701
809,1587157.995541403
596,3342223.483528286
338,1937241.986668542
1069,3078661.7076988854
1080,3629436.305684278
374,2490921.742495481
1182,632042.3800809048
1487,2486823.1352643855
1454,5545398.7098567
31,1272940.734863041
287,3035337.870956663
1047,2663741.8737037536
87,2213385.9120501205
1057,2603735.33799557
1466,1816135.08796262
1157,1859654.0539411139
1094,2036758.4160192348
1215,2729142.868907796
575,4894029.344490286
812,2430131.792836597
1417,2352617.2107580192
404,3180944.2886782344
868,1007980.8820717651
1593,3775327.6932728793
156,1469664.6122581512
614,3006460.87258056
1583,3941830.637203116
648,2070811.1091209315
792,841509.3791074827
1374,2314186.0303391684
1537,2329297.889070684
1250,1858234.962228531
813,2444429.341815958
635,909178.0028220862
359,3921255.45163754
1559,2343673.5549741257
878,1252987.4293582514
1400,3117621.836783318
1270,3527800.9738826733
294,817251.2906807605
1470,2321704.782028014
918,2714179.05525996
518,2536926.277611254
1351,4926250.733464928
392,1840078.204686612
166,727152.6538656596
531,3440759.6794719305
1218,1465605.6011189297
969,2781158.4461547416
1101,1723425.5650442839
331,2361023.9499959666
707,3921500.564765768
58,4311212.320579262
776,1962956.3368005995
1610,1557589.784794597
1497,2780019.3509043064
753,2824354.7920793556
1405,2032269.7251700312
1371,1555471.574337041
178,889140.3555364069
1352,1825349.5299111344
947,1649603.7497138772
199,2135849.355917938
996,3013482.3713047802
81,2907907.609334592
1348,3777271.460337434
524,2626875.355934458
218,3801829.6340915263
142,2332281.0260349885
636,930253.2407171
440,2481210.1621620245
319,2438066.478299346
1147,900185.9339513313
1455,2587705.086057475
904,3074681.2948090173
917,3390090.6473342534
1468,1524155.7103314102
215,3709613.590890413
1333,4016317.410974117
1517,4109922.1793334857
249,2945906.8904598
377,4515260.761438349
1281,2726910.1072836444
165,723353.1732729189
803,2256375.2033318244
373,2485753.3566090595
937,3003167.8464662023
147,4233260.691624166
486,2067563.927103676
756,3811889.008600004
131,2045884.3711884934
206,845502.0394983981
595,2430524.3883985877
1109,1897880.9146292824
560,3304582.107502805
1049,4379566.894234216
1095,3572620.571659796
1276,1850297.117446335
207,790057.2492126916
461,2753549.931786116
250,3813116.6264927685
1107,1744345.7427483834
30,4454813.710748039
439,3550299.096670054
1092,3054038.9896011725
75,3929954.3468048517
299,2712976.4285772145
1435,4173426.0415401496
859,3788881.1063284893
1151,990645.58598979
414,1656183.1689690147
1409,833192.8861102723
443,2611780.3667095043
1611,2968154.896438839
863,3206898.9669320174
484,2259099.48559976
431,1528773.7897452265
558,2184118.556412518
820,1669559.1429399159
905,2415899.36940063
671,2175422.8789171576
117,2386969.0975082256
674,3081408.1910684593
61,3389081.432833921
1207,2463118.151579609
241,2239613.3045339566
764,3218939.2721267287
990,2185587.8957711384
401,1401395.7150577195
1375,1271723.7536262758
1174,1949294.3983980808
94,1729350.0109799914
941,2375032.1607866865
1460,2766483.6546630487
899,2241853.9555181786
1331,2861461.6744121723
1224,786297.262915453
587,4088206.9697026573
1570,2702278.567705065
1429,4216335.270785056
553,2486591.603474546
570,4405828.126218127
761,2810306.5442037787
1130,3387885.8532700017
1369,1600107.77116468
900,3141567.7038742416
1481,2208512.4211167954
263,2191485.420834774
1275,3240301.566098273
1604,3493775.1030852627
1384,3230771.7790901233
1017,2474625.8674278203
626,2097854.8358068075
1595,3976281.7958259527
494,1976188.5826197881
1530,2117704.089651974
1523,3690611.7846100833
1535,3013336.0259164143
790,1692364.1616282668
70,4100577.17255567
582,3836038.9681908228
1486,3200167.785598878
1199,4859852.4009705465
391,4496811.468743356
802,1705514.3645372447
1292,2977391.5038946383
1152,2525563.936937947
1473,3403873.407665074
171,2138626.7834660895
323,3095084.191598337
982,1967971.2714993935
281,3051615.031942431
1434,2184571.2636580206
1542,2766585.262812862
1379,3276803.5978625696
463,3137014.981800191
91,756895.8020230029
1113,4936551.083585031
1299,1670941.310503658
563,5499843.236878591
68,5180191.674464151
257,3529356.6772811934
1512,2189292.9848529287
631,2243395.622342579
1225,2418521.4491328467
841,1051930.031991642
821,1665759.6623471752
1349,3174926.0483989026
180,909770.3293171115
1416,4836062.66888582
239,1654597.9325890094
960,2692253.443260668
1148,896386.4533585906
988,1015875.3172203526
806,1661847.4621620663
1310,2968778.1548599973
1546,4744247.655749219
1383,3872909.159529008
1236,2462352.9873122554
460,2500012.435926769
1116,3801936.7247222587
1106,1689043.5818431247
645,2085879.1873328313
237,1855890.4955378324
1495,5359605.0169115495
371,4176322.0958805606
1268,3725021.110820953
1187,2791716.364479644
114,2251305.0095047336
975,3463388.8851811755
1577,2248455.9370708056
549,3326802.77839987
1558,2909631.002581535
1196,3261333.3668156564
45,5016797.688041104
894,1646828.0252764225
1580,920720.3138085399
611,2242797.3140190598
322,2318266.3728520814
1006,3046100.336551713
1445,2687087.484952789
1075,3691611.773083849
98,899908.307518458
1526,2544485.5555180833
502,3105534.8270148635
709,5731688.837027304
767,3079358.144120775
1184,805765.1595952474
1413,2152666.492136119
1211,2354821.0788674057
725,913639.2973045036
137,2833486.603016522
1612,2159094.1455286294
2,2002383.300781574
317,3615158.782120129
1144,1014636.1839675196
270,2755767.1115361694
74,3933753.8273975924
448,2343041.2136492636
1533,3365709.2358308863
751,2227548.426381666
115,1780376.3606851567
653,2283512.497946946
779,2259080.473334525
650,1964425.316956289
1569,4368551.458770368
106,2640137.8106549624
